Time,Original,Capacity
2024-09-14 16:00:00,13.17,100
2024-09-14 16:15:00,13.58,100
2024-09-14 16:30:00,13.02,100
2024-09-14 16:45:00,13.07,100
2024-09-14 17:00:00,13.04,100
2024-09-14 17:15:00,14.35,100
2024-09-14 17:30:00,12.27,100
2024-09-14 17:45:00,12.26,100
2024-09-14 18:00:00,12.64,100
2024-09-14 18:15:00,12.71,100
2024-09-14 18:30:00,13.49,100
2024-09-14 18:45:00,13.46,100
2024-09-14 19:00:00,13.55,100
2024-09-14 19:15:00,13.52,100
2024-09-14 19:30:00,14.24,100
2024-09-14 19:45:00,14.59,100
2024-09-14 20:00:00,13.18,100
2024-09-14 20:15:00,12.98,100
2024-09-14 20:30:00,12.26,100
2024-09-14 20:45:00,13.44,100
2024-09-14 21:00:00,14.98,100
2024-09-14 21:15:00,15,100
2024-09-14 21:30:00,16.15,100
2024-09-14 21:45:00,16.86,100
2024-09-14 22:00:00,16.76,100
2024-09-14 22:15:00,17.54,100
2024-09-14 22:30:00,17.15,100
2024-09-14 22:45:00,17.49,100
2024-09-14 23:00:00,15.67,100
2024-09-14 23:15:00,14.43,100
2024-09-14 23:30:00,14.24,100
2024-09-14 23:45:00,13.04,100
2024-09-15 00:00:00,13.2,100
2024-09-15 00:15:00,12.01,100
2024-09-15 00:30:00,10.89,100
2024-09-15 00:45:00,9.34,100
2024-09-15 01:00:00,9.21,100
2024-09-15 01:15:00,9.23,100
2024-09-15 01:30:00,9.43,100
2024-09-15 01:45:00,7.48,100
2024-09-15 02:00:00,6.86,100
2024-09-15 02:15:00,6.59,100
2024-09-15 02:30:00,6.24,100
2024-09-15 02:45:00,4.95,100
2024-09-15 03:00:00,5,100
2024-09-15 03:15:00,4.87,100
2024-09-15 03:30:00,4.06,100
2024-09-15 03:45:00,3.53,100
2024-09-15 04:00:00,3.51,100
2024-09-15 04:15:00,3.52,100
2024-09-15 04:30:00,3.39,100
2024-09-15 04:45:00,3.3,100
2024-09-15 05:00:00,3.22,100
2024-09-15 05:15:00,4.1,100
2024-09-15 05:30:00,2.85,100
2024-09-15 05:45:00,3.13,100
2024-09-15 06:00:00,3.11,100
2024-09-15 06:15:00,3.28,100
2024-09-15 06:30:00,3.15,100
2024-09-15 06:45:00,3.73,100
2024-09-15 07:00:00,3.44,100
2024-09-15 07:15:00,4.58,100
2024-09-15 07:30:00,4.76,100
2024-09-15 07:45:00,4.63,100
2024-09-15 08:00:00,4.83,100
2024-09-15 08:15:00,4.82,100
2024-09-15 08:30:00,5.86,100
2024-09-15 08:45:00,6.26,100
2024-09-15 09:00:00,6.17,100
2024-09-15 09:15:00,7.2,100
2024-09-15 09:30:00,8.75,100
2024-09-15 09:45:00,8.19,100
2024-09-15 10:00:00,8.71,100
2024-09-15 10:15:00,9.24,100
2024-09-15 10:30:00,8.54,100
2024-09-15 10:45:00,8.09,100
2024-09-15 11:00:00,8.98,100
2024-09-15 11:15:00,8.93,100
2024-09-15 11:30:00,8.42,100
2024-09-15 11:45:00,10.68,100
2024-09-15 12:00:00,11.38,100
2024-09-15 12:15:00,9.85,100
2024-09-15 12:30:00,10.98,100
2024-09-15 12:45:00,12.63,100
2024-09-15 13:00:00,12.36,100
2024-09-15 13:15:00,11.7,100
2024-09-15 13:30:00,12.17,100
2024-09-15 13:45:00,13.07,100
2024-09-15 14:00:00,13.75,100
2024-09-15 14:15:00,14.97,100
2024-09-15 14:30:00,15.07,100
2024-09-15 14:45:00,14.28,100
2024-09-15 15:00:00,14.05,100
2024-09-15 15:15:00,14.41,100
2024-09-15 15:30:00,13.38,100
2024-09-15 15:45:00,13.97,100
2024-09-15 16:00:00,14.19,100
2024-09-15 16:15:00,14.74,100
2024-09-15 16:30:00,13.74,100
2024-09-15 16:45:00,13.71,100
2024-09-15 17:00:00,14.13,100
2024-09-15 17:15:00,12.58,100
2024-09-15 17:30:00,13.25,100
2024-09-15 17:45:00,15.84,100
2024-09-15 18:00:00,13.02,100
2024-09-15 18:15:00,12.71,100
2024-09-15 18:30:00,14.21,100
2024-09-15 18:45:00,14.46,100
2024-09-15 19:00:00,15.3,100
2024-09-15 19:15:00,16,100
2024-09-15 19:30:00,16.74,100
2024-09-15 19:45:00,16.62,100
2024-09-15 20:00:00,16.04,100
2024-09-15 20:15:00,15.37,100
2024-09-15 20:30:00,15.54,100
2024-09-15 20:45:00,17.22,100
2024-09-15 21:00:00,20.41,100
2024-09-15 21:15:00,22.63,100
2024-09-15 21:30:00,23.04,100
2024-09-15 21:45:00,23.71,100
2024-09-15 22:00:00,24.6,100
2024-09-15 22:15:00,24.7,100
2024-09-15 22:30:00,24.21,100
2024-09-15 22:45:00,23.75,100
2024-09-15 23:00:00,21.91,100
2024-09-15 23:15:00,21.02,100
2024-09-15 23:30:00,19.33,100
2024-09-15 23:45:00,16.11,100
2024-09-16 00:00:00,14.6,100
2024-09-16 00:15:00,14.17,100
2024-09-16 00:30:00,11.97,100
2024-09-16 00:45:00,11.25,100
2024-09-16 01:00:00,10.95,100
2024-09-16 01:15:00,9.92,100
2024-09-16 01:30:00,8.6,100
2024-09-16 01:45:00,6.57,100
2024-09-16 02:00:00,5.55,100
2024-09-16 02:15:00,5.21,100
2024-09-16 02:30:00,5.34,100
2024-09-16 02:45:00,3.99,100
2024-09-16 03:00:00,3.64,100
2024-09-16 03:15:00,4.27,100
2024-09-16 03:30:00,3.31,100
2024-09-16 03:45:00,3.2,100
2024-09-16 04:00:00,3.16,100
2024-09-16 04:15:00,3.43,100
2024-09-16 04:30:00,2.89,100
2024-09-16 04:45:00,3.25,100
2024-09-16 05:00:00,2.45,100
2024-09-16 05:15:00,3.1,100
2024-09-16 05:30:00,2.35,100
2024-09-16 05:45:00,3.68,100
2024-09-16 06:00:00,3.08,100
2024-09-16 06:15:00,3.28,100
2024-09-16 06:30:00,3.1,100
2024-09-16 06:45:00,3.4,100
2024-09-16 07:00:00,4.39,100
2024-09-16 07:15:00,5.41,100
2024-09-16 07:30:00,5.3,100
2024-09-16 07:45:00,5.41,100
2024-09-16 08:00:00,9.38,100
2024-09-16 08:15:00,5.94,100
2024-09-16 08:30:00,6.8,100
2024-09-16 08:45:00,5.88,100
2024-09-16 09:00:00,6.26,100
2024-09-16 09:15:00,6.68,100
2024-09-16 09:30:00,6.87,100
2024-09-16 09:45:00,7.91,100
2024-09-16 10:00:00,7.53,100
2024-09-16 10:15:00,8.08,100
2024-09-16 10:30:00,7.6,100
2024-09-16 10:45:00,7.04,100
2024-09-16 11:00:00,7.61,100
2024-09-16 11:15:00,8.16,100
2024-09-16 11:30:00,7.45,100
2024-09-16 11:45:00,6.88,100
2024-09-16 12:00:00,7.48,100
2024-09-16 12:15:00,7.09,100
2024-09-16 12:30:00,7.8,100
2024-09-16 12:45:00,7.81,100
2024-09-16 13:00:00,7.7,100
2024-09-16 13:15:00,8.39,100
2024-09-16 13:30:00,9.68,100
2024-09-16 13:45:00,9.83,100
2024-09-16 14:00:00,10.8,100
2024-09-16 14:15:00,11.2,100
2024-09-16 14:30:00,12.11,100
2024-09-16 14:45:00,11.7,100
2024-09-16 15:00:00,11.09,100
2024-09-16 15:15:00,11,100
2024-09-16 15:30:00,12.39,100
2024-09-16 15:45:00,11.97,100
2024-09-16 16:00:00,11.23,100
2024-09-16 16:15:00,9.93,100
2024-09-16 16:30:00,9.64,100
2024-09-16 16:45:00,10.77,100
2024-09-16 17:00:00,10.14,100
2024-09-16 17:15:00,10.56,100
2024-09-16 17:30:00,11.88,100
2024-09-16 17:45:00,11.91,100
2024-09-16 18:00:00,11.52,100
2024-09-16 18:15:00,12.49,100
2024-09-16 18:30:00,12.2,100
2024-09-16 18:45:00,13.74,100
2024-09-16 19:00:00,13.58,100
2024-09-16 19:15:00,15.05,100
2024-09-16 19:30:00,15.91,100
2024-09-16 19:45:00,14.83,100
2024-09-16 20:00:00,14.65,100
2024-09-16 20:15:00,16.3,100
2024-09-16 20:30:00,18.87,100
2024-09-16 20:45:00,18.07,100
2024-09-16 21:00:00,19.09,100
2024-09-16 21:15:00,19.88,100
2024-09-16 21:30:00,21.27,100
2024-09-16 21:45:00,21.9,100
2024-09-16 22:00:00,22.55,100
2024-09-16 22:15:00,23.76,100
2024-09-16 22:30:00,23.21,100
2024-09-16 22:45:00,23.77,100
2024-09-16 23:00:00,19.6,100
2024-09-16 23:15:00,18.95,100
2024-09-16 23:30:00,18.15,100
2024-09-16 23:45:00,16.93,100
2024-09-17 00:00:00,15.93,100
2024-09-17 00:15:00,14.2,100
2024-09-17 00:30:00,11.84,100
2024-09-17 00:45:00,11.03,100
2024-09-17 01:00:00,9.38,100
2024-09-17 01:15:00,8.66,100
2024-09-17 01:30:00,7.42,100
2024-09-17 01:45:00,7.73,100
2024-09-17 02:00:00,6.68,100
2024-09-17 02:15:00,7.27,100
2024-09-17 02:30:00,5.74,100
2024-09-17 02:45:00,4.88,100
2024-09-17 03:00:00,4.45,100
2024-09-17 03:15:00,4.15,100
2024-09-17 03:30:00,3.82,100
2024-09-17 03:45:00,3.8,100
2024-09-17 04:00:00,3.4,100
2024-09-17 04:15:00,4.17,100
2024-09-17 04:30:00,3.75,100
2024-09-17 04:45:00,3.62,100
2024-09-17 05:00:00,3.78,100
2024-09-17 05:15:00,3.79,100
2024-09-17 05:30:00,3.57,100
2024-09-17 05:45:00,4,100
2024-09-17 06:00:00,3.73,100
2024-09-17 06:15:00,4.5,100
2024-09-17 06:30:00,4.93,100
2024-09-17 06:45:00,5.84,100
2024-09-17 07:00:00,4.74,100
2024-09-17 07:15:00,6.8,100
2024-09-17 07:30:00,6.35,100
2024-09-17 07:45:00,6.96,100
2024-09-17 08:00:00,9.79,100
2024-09-17 08:15:00,6.94,100
2024-09-17 08:30:00,6.72,100
2024-09-17 08:45:00,8.02,100
2024-09-17 09:00:00,7.98,100
2024-09-17 09:15:00,9.14,100
2024-09-17 09:30:00,7.5,100
2024-09-17 09:45:00,8.16,100
2024-09-17 10:00:00,7.58,100
2024-09-17 10:15:00,7.71,100
2024-09-17 10:30:00,7.76,100
2024-09-17 10:45:00,8.54,100
2024-09-17 11:00:00,8.86,100
2024-09-17 11:15:00,9.16,100
2024-09-17 11:30:00,7.75,100
2024-09-17 11:45:00,8.09,100
2024-09-17 12:00:00,9.61,100
2024-09-17 12:15:00,8.27,100
2024-09-17 12:30:00,8.96,100
2024-09-17 12:45:00,8.77,100
2024-09-17 13:00:00,8.53,100
2024-09-17 13:15:00,8.82,100
2024-09-17 13:30:00,9.81,100
2024-09-17 13:45:00,12.29,100
2024-09-17 14:00:00,12.67,100
2024-09-17 14:15:00,11.38,100
2024-09-17 14:30:00,11.13,100
2024-09-17 14:45:00,12.16,100
2024-09-17 15:00:00,13.95,100
2024-09-17 15:15:00,15.2,100
2024-09-17 15:30:00,12.34,100
2024-09-17 15:45:00,13.25,100
2024-09-17 16:00:00,12.14,100
2024-09-17 16:15:00,11.19,100
2024-09-17 16:30:00,12.1,100
2024-09-17 16:45:00,12.9,100
2024-09-17 17:00:00,12.67,100
2024-09-17 17:15:00,11.63,100
2024-09-17 17:30:00,11.82,100
2024-09-17 17:45:00,12.38,100
2024-09-17 18:00:00,13.06,100
2024-09-17 18:15:00,12.53,100
2024-09-17 18:30:00,14.31,100
2024-09-17 18:45:00,13.75,100
2024-09-17 19:00:00,14.97,100
2024-09-17 19:15:00,16.67,100
2024-09-17 19:30:00,16,100
2024-09-17 19:45:00,15.52,100
2024-09-17 20:00:00,16.36,100
2024-09-17 20:15:00,16.41,100
2024-09-17 20:30:00,18.62,100
2024-09-17 20:45:00,16.75,100
2024-09-17 21:00:00,18.31,100
2024-09-17 21:15:00,19.69,100
2024-09-17 21:30:00,21,100
2024-09-17 21:45:00,21.64,100
2024-09-17 22:00:00,20.25,100
2024-09-17 22:15:00,21.44,100
2024-09-17 22:30:00,21.63,100
2024-09-17 22:45:00,20.48,100
2024-09-17 23:00:00,18.86,100
2024-09-17 23:15:00,19.52,100
2024-09-17 23:30:00,17.08,100
2024-09-17 23:45:00,16.74,100
2024-09-18 00:00:00,15.26,100
2024-09-18 00:15:00,15.44,100
2024-09-18 00:30:00,13.16,100
2024-09-18 00:45:00,11.54,100
2024-09-18 01:00:00,9.86,100
2024-09-18 01:15:00,8.87,100
2024-09-18 01:30:00,7.59,100
2024-09-18 01:45:00,8.26,100
2024-09-18 02:00:00,6.55,100
2024-09-18 02:15:00,6.57,100
2024-09-18 02:30:00,5.91,100
2024-09-18 02:45:00,5.26,100
2024-09-18 03:00:00,5.37,100
2024-09-18 03:15:00,5.08,100
2024-09-18 03:30:00,4.64,100
2024-09-18 03:45:00,4.33,100
2024-09-18 04:00:00,4.22,100
2024-09-18 04:15:00,2.71,100
2024-09-18 04:30:00,3.97,100
2024-09-18 04:45:00,3.67,100
2024-09-18 05:00:00,3.79,100
2024-09-18 05:15:00,3.77,100
2024-09-18 05:30:00,4.34,100
2024-09-18 05:45:00,4,100
2024-09-18 06:00:00,4.65,100
2024-09-18 06:15:00,5.22,100
2024-09-18 06:30:00,5.67,100
2024-09-18 06:45:00,7.91,100
2024-09-18 07:00:00,6.76,100
2024-09-18 07:15:00,6.37,100
2024-09-18 07:30:00,6.62,100
2024-09-18 07:45:00,7.06,100
2024-09-18 08:00:00,11.73,100
2024-09-18 08:15:00,6.99,100
2024-09-18 08:30:00,6.63,100
2024-09-18 08:45:00,6.3,100
2024-09-18 09:00:00,6.79,100
2024-09-18 09:15:00,8.24,100
2024-09-18 09:30:00,7.74,100
2024-09-18 09:45:00,8.15,100
2024-09-18 10:00:00,9.05,100
2024-09-18 10:15:00,8.85,100
2024-09-18 10:30:00,9.57,100
2024-09-18 10:45:00,8.22,100
2024-09-18 11:00:00,8.92,100
2024-09-18 11:15:00,8.51,100
2024-09-18 11:30:00,8.68,100
2024-09-18 11:45:00,8.99,100
2024-09-18 12:00:00,9.29,100
2024-09-18 12:15:00,8.21,100
2024-09-18 12:30:00,8.72,100
2024-09-18 12:45:00,9.71,100
2024-09-18 13:00:00,8.72,100
2024-09-18 13:15:00,9.41,100
2024-09-18 13:30:00,9.65,100
2024-09-18 13:45:00,9.86,100
2024-09-18 14:00:00,10.61,100
2024-09-18 14:15:00,10.62,100
2024-09-18 14:30:00,13.11,100
2024-09-18 14:45:00,11.22,100
2024-09-18 15:00:00,11.57,100
2024-09-18 15:15:00,12.65,100
2024-09-18 15:30:00,13.45,100
2024-09-18 15:45:00,12.34,100
2024-09-18 16:00:00,11.91,100
2024-09-18 16:15:00,12.97,100
2024-09-18 16:30:00,11.39,100
2024-09-18 16:45:00,12.54,100
2024-09-18 17:00:00,12.49,100
2024-09-18 17:15:00,13.03,100
2024-09-18 17:30:00,13.95,100
2024-09-18 17:45:00,14.01,100
2024-09-18 18:00:00,13.47,100
2024-09-18 18:15:00,14.34,100
2024-09-18 18:30:00,14.17,100
2024-09-18 18:45:00,14.89,100
2024-09-18 19:00:00,14.93,100
2024-09-18 19:15:00,14.47,100
2024-09-18 19:30:00,15.61,100
2024-09-18 19:45:00,16.23,100
2024-09-18 20:00:00,16.44,100
2024-09-18 20:15:00,16.26,100
2024-09-18 20:30:00,16.95,100
2024-09-18 20:45:00,20.42,100
2024-09-18 21:00:00,24.59,100
2024-09-18 21:15:00,29.16,100
2024-09-18 21:30:00,30.22,100
2024-09-18 21:45:00,30.47,100
2024-09-18 22:00:00,30.25,100
2024-09-18 22:15:00,30.88,100
2024-09-18 22:30:00,30.47,100
2024-09-18 22:45:00,30.36,100
2024-09-18 23:00:00,29.68,100
2024-09-18 23:15:00,24.84,100
2024-09-18 23:30:00,21.18,100
2024-09-18 23:45:00,18.38,100
2024-09-19 00:00:00,17.8,100
2024-09-19 00:15:00,16.73,100
2024-09-19 00:30:00,12.63,100
2024-09-19 00:45:00,10.39,100
2024-09-19 01:00:00,9.53,100
2024-09-19 01:15:00,9.26,100
2024-09-19 01:30:00,7.45,100
2024-09-19 01:45:00,6.35,100
2024-09-19 02:00:00,6.41,100
2024-09-19 02:15:00,6.92,100
2024-09-19 02:30:00,7.47,100
2024-09-19 02:45:00,5.37,100
2024-09-19 03:00:00,4.89,100
2024-09-19 03:15:00,5.75,100
2024-09-19 03:30:00,4.19,100
2024-09-19 03:45:00,4.08,100
2024-09-19 04:00:00,4.41,100
2024-09-19 04:15:00,4.8,100
2024-09-19 04:30:00,3.53,100
2024-09-19 04:45:00,4.19,100
2024-09-19 05:00:00,3.96,100
2024-09-19 05:15:00,4.3,100
2024-09-19 05:30:00,4.62,100
2024-09-19 05:45:00,4.38,100
2024-09-19 06:00:00,4.68,100
2024-09-19 06:15:00,5.34,100
2024-09-19 06:30:00,4.52,100
2024-09-19 06:45:00,5.54,100
2024-09-19 07:00:00,6.82,100
2024-09-19 07:15:00,6.23,100
2024-09-19 07:30:00,6.46,100
2024-09-19 07:45:00,6.57,100
2024-09-19 08:00:00,6.26,100
2024-09-19 08:15:00,7.38,100
2024-09-19 08:30:00,7.24,100
2024-09-19 08:45:00,6.88,100
2024-09-19 09:00:00,6.81,100
2024-09-19 09:15:00,7.33,100
2024-09-19 09:30:00,9.37,100
2024-09-19 09:45:00,8.35,100
2024-09-19 10:00:00,7.29,100
2024-09-19 10:15:00,7.35,100
2024-09-19 10:30:00,7.33,100
2024-09-19 10:45:00,7.94,100
2024-09-19 11:00:00,7.96,100
2024-09-19 11:15:00,8.29,100
2024-09-19 11:30:00,8.51,100
2024-09-19 11:45:00,9.3,100
2024-09-19 12:00:00,9.57,100
2024-09-19 12:15:00,8.6,100
2024-09-19 12:30:00,8.68,100
2024-09-19 12:45:00,7.46,100
2024-09-19 13:00:00,9.3,100
2024-09-19 13:15:00,10.66,100
2024-09-19 13:30:00,8.77,100
2024-09-19 13:45:00,9.5,100
2024-09-19 14:00:00,10.76,100
2024-09-19 14:15:00,11.24,100
2024-09-19 14:30:00,11.49,100
2024-09-19 14:45:00,11.58,100
2024-09-19 15:00:00,11.74,100
2024-09-19 15:15:00,11.38,100
2024-09-19 15:30:00,12.7,100
2024-09-19 15:45:00,11.4,100
2024-09-19 16:00:00,12.21,100
2024-09-19 16:15:00,12.36,100
2024-09-19 16:30:00,12.35,100
2024-09-19 16:45:00,11.82,100
2024-09-19 17:00:00,10.84,100
2024-09-19 17:15:00,11.22,100
2024-09-19 17:30:00,11.27,100
2024-09-19 17:45:00,11.55,100
2024-09-19 18:00:00,10.99,100
2024-09-19 18:15:00,11.91,100
2024-09-19 18:30:00,11.78,100
2024-09-19 18:45:00,11.83,100
2024-09-19 19:00:00,12.45,100
2024-09-19 19:15:00,12.45,100
2024-09-19 19:30:00,12.91,100
2024-09-19 19:45:00,13.41,100
2024-09-19 20:00:00,12.22,100
2024-09-19 20:15:00,13.22,100
2024-09-19 20:30:00,14.35,100
2024-09-19 20:45:00,15.29,100
2024-09-19 21:00:00,16.23,100
2024-09-19 21:15:00,16.34,100
2024-09-19 21:30:00,18.74,100
2024-09-19 21:45:00,20.47,100
2024-09-19 22:00:00,21.43,100
2024-09-19 22:15:00,21.77,100
2024-09-19 22:30:00,20.15,100
2024-09-19 22:45:00,19.23,100
2024-09-19 23:00:00,18.46,100
2024-09-19 23:15:00,17.25,100
2024-09-19 23:30:00,16.94,100
2024-09-19 23:45:00,16.32,100
2024-09-20 00:00:00,15.36,100
2024-09-20 00:15:00,14,100
2024-09-20 00:30:00,12.36,100
2024-09-20 00:45:00,10.04,100
2024-09-20 01:00:00,9.57,100
2024-09-20 01:15:00,8.23,100
2024-09-20 01:30:00,7.05,100
2024-09-20 01:45:00,6.51,100
2024-09-20 02:00:00,6,100
2024-09-20 02:15:00,6.36,100
2024-09-20 02:30:00,5.97,100
2024-09-20 02:45:00,5.24,100
2024-09-20 03:00:00,5.34,100
2024-09-20 03:15:00,5.11,100
2024-09-20 03:30:00,4.17,100
2024-09-20 03:45:00,4.55,100
2024-09-20 04:00:00,4.03,100
2024-09-20 04:15:00,4.66,100
2024-09-20 04:30:00,3.29,100
2024-09-20 04:45:00,3.81,100
2024-09-20 05:00:00,4.09,100
2024-09-20 05:15:00,3.83,100
2024-09-20 05:30:00,3.54,100
2024-09-20 05:45:00,3.33,100
2024-09-20 06:00:00,3.67,100
2024-09-20 06:15:00,4.23,100
2024-09-20 06:30:00,4.06,100
2024-09-20 06:45:00,5.29,100
2024-09-20 07:00:00,5,100
2024-09-20 07:15:00,6.79,100
2024-09-20 07:30:00,6.44,100
2024-09-20 07:45:00,6.03,100
2024-09-20 08:00:00,9.76,100
2024-09-20 08:15:00,6.57,100
2024-09-20 08:30:00,7.08,100
2024-09-20 08:45:00,6.95,100
2024-09-20 09:00:00,7.57,100
2024-09-20 09:15:00,8.45,100
2024-09-20 09:30:00,8.4,100
2024-09-20 09:45:00,8.64,100
2024-09-20 10:00:00,8.82,100
2024-09-20 10:15:00,9.55,100
2024-09-20 10:30:00,8.76,100
2024-09-20 10:45:00,9.74,100
2024-09-20 11:00:00,8.09,100
2024-09-20 11:15:00,8.47,100
2024-09-20 11:30:00,8.99,100
2024-09-20 11:45:00,8.66,100
2024-09-20 12:00:00,9.3,100
2024-09-20 12:15:00,12.1,100
2024-09-20 12:30:00,9.49,100
2024-09-20 12:45:00,9.66,100
2024-09-20 13:00:00,9.59,100
2024-09-20 13:15:00,10.21,100
2024-09-20 13:30:00,11.61,100
2024-09-20 13:45:00,11.58,100
2024-09-20 14:00:00,11.04,100
2024-09-20 14:15:00,12.86,100
2024-09-20 14:30:00,12.58,100
2024-09-20 14:45:00,12.42,100
2024-09-20 15:00:00,13.46,100
2024-09-20 15:15:00,14.41,100
2024-09-20 15:30:00,12.83,100
2024-09-20 15:45:00,11.9,100
2024-09-20 16:00:00,12.03,100
2024-09-20 16:15:00,13.21,100
2024-09-20 16:30:00,11.99,100
2024-09-20 16:45:00,11.22,100
2024-09-20 17:00:00,10.61,100
2024-09-20 17:15:00,13.01,100
2024-09-20 17:30:00,11.99,100
2024-09-20 17:45:00,11.22,100
2024-09-20 18:00:00,11.88,100
2024-09-20 18:15:00,11.08,100
2024-09-20 18:30:00,11.77,100
2024-09-20 18:45:00,12.54,100
2024-09-20 19:00:00,16.97,100
2024-09-20 19:15:00,13.55,100
2024-09-20 19:30:00,13.62,100
2024-09-20 19:45:00,13.61,100
2024-09-20 20:00:00,13.9,100
2024-09-20 20:15:00,13.96,100
2024-09-20 20:30:00,15.81,100
2024-09-20 20:45:00,14.86,100
2024-09-20 21:00:00,16.76,100
2024-09-20 21:15:00,17.84,100
2024-09-20 21:30:00,16.75,100
2024-09-20 21:45:00,17.13,100
2024-09-20 22:00:00,18.07,100
2024-09-20 22:15:00,18.3,100
2024-09-20 22:30:00,18.19,100
2024-09-20 22:45:00,16.98,100
2024-09-20 23:00:00,17.37,100
2024-09-20 23:15:00,16.94,100
2024-09-20 23:30:00,16.05,100
2024-09-20 23:45:00,13.68,100
2024-09-21 00:00:00,13.11,100
2024-09-21 00:15:00,13.14,100
2024-09-21 00:30:00,11.52,100
2024-09-21 00:45:00,10.65,100
2024-09-21 01:00:00,10.52,100
2024-09-21 01:15:00,8.97,100
2024-09-21 01:30:00,8.38,100
2024-09-21 01:45:00,7.22,100
2024-09-21 02:00:00,6.8,100
2024-09-21 02:15:00,7.1,100
2024-09-21 02:30:00,5.8,100
2024-09-21 02:45:00,5.85,100
2024-09-21 03:00:00,5.11,100
2024-09-21 03:15:00,5.76,100
2024-09-21 03:30:00,5.21,100
2024-09-21 03:45:00,4.24,100
2024-09-21 04:00:00,4.31,100
2024-09-21 04:15:00,4.32,100
2024-09-21 04:30:00,3.71,100
2024-09-21 04:45:00,3.69,100
2024-09-21 05:00:00,3.82,100
2024-09-21 05:15:00,3.46,100
2024-09-21 05:30:00,4.15,100
2024-09-21 05:45:00,3.65,100
2024-09-21 06:00:00,3.48,100
2024-09-21 06:15:00,4.35,100
2024-09-21 06:30:00,3.39,100
2024-09-21 06:45:00,3.9,100
2024-09-21 07:00:00,3.77,100
2024-09-21 07:15:00,4.16,100
2024-09-21 07:30:00,5.86,100
2024-09-21 07:45:00,5.89,100
2024-09-21 08:00:00,5.06,100
2024-09-21 08:15:00,6.11,100
2024-09-21 08:30:00,5.51,100
2024-09-21 08:45:00,6.74,100
2024-09-21 09:00:00,7.35,100
2024-09-21 09:15:00,7.63,100
2024-09-21 09:30:00,8.32,100
2024-09-21 09:45:00,9.39,100
2024-09-21 10:00:00,8.7,100
2024-09-21 10:15:00,8.85,100
2024-09-21 10:30:00,10.14,100
2024-09-21 10:45:00,9.7,100
2024-09-21 11:00:00,10.22,100
2024-09-21 11:15:00,10.15,100
2024-09-21 11:30:00,9.93,100
2024-09-21 11:45:00,9.87,100
2024-09-21 12:00:00,8.99,100
2024-09-21 12:15:00,11.06,100
2024-09-21 12:30:00,10.71,100
2024-09-21 12:45:00,10.64,100
2024-09-21 13:00:00,11.25,100
2024-09-21 13:15:00,10.18,100
2024-09-21 13:30:00,11.27,100
2024-09-21 13:45:00,12.89,100
2024-09-21 14:00:00,13.66,100
2024-09-21 14:15:00,13.89,100
2024-09-21 14:30:00,13.09,100
2024-09-21 14:45:00,13.45,100
2024-09-21 15:00:00,13.78,100
2024-09-21 15:15:00,14.63,100
2024-09-21 15:30:00,13.98,100
2024-09-21 15:45:00,13.98,100
2024-09-21 16:00:00,13.78,100
2024-09-21 16:15:00,14.26,100
2024-09-21 16:30:00,13.81,100
2024-09-21 16:45:00,14.42,100
2024-09-21 17:00:00,13.46,100
2024-09-21 17:15:00,13.32,100
2024-09-21 17:30:00,13.29,100
2024-09-21 17:45:00,13.56,100
2024-09-21 18:00:00,14.02,100
2024-09-21 18:15:00,16.53,100
2024-09-21 18:30:00,16.76,100
2024-09-21 18:45:00,16.54,100
2024-09-21 19:00:00,16.67,100
2024-09-21 19:15:00,16.69,100
2024-09-21 19:30:00,16.42,100
2024-09-21 19:45:00,18.07,100
2024-09-21 20:00:00,18.49,100
2024-09-21 20:15:00,15.76,100
2024-09-21 20:30:00,14.14,100
2024-09-21 20:45:00,13.74,100
2024-09-21 21:00:00,16.31,100
2024-09-21 21:15:00,15.69,100
2024-09-21 21:30:00,15.34,100
2024-09-21 21:45:00,16.52,100
2024-09-21 22:00:00,16.8,100
2024-09-21 22:15:00,16.03,100
2024-09-21 22:30:00,15.86,100
2024-09-21 22:45:00,16.63,100
2024-09-21 23:00:00,15.41,100
2024-09-21 23:15:00,14.53,100
2024-09-21 23:30:00,14.46,100
2024-09-21 23:45:00,13.33,100
2024-09-22 00:00:00,12.49,100
2024-09-22 00:15:00,13.16,100
2024-09-22 00:30:00,11.75,100
2024-09-22 00:45:00,11.76,100
2024-09-22 01:00:00,10.01,100
2024-09-22 01:15:00,9.15,100
2024-09-22 01:30:00,8.26,100
2024-09-22 01:45:00,7.63,100
2024-09-22 02:00:00,6.39,100
2024-09-22 02:15:00,6.76,100
2024-09-22 02:30:00,5.38,100
2024-09-22 02:45:00,5.59,100
2024-09-22 03:00:00,5.06,100
2024-09-22 03:15:00,4.68,100
2024-09-22 03:30:00,4.29,100
2024-09-22 03:45:00,4.08,100
2024-09-22 04:00:00,4.19,100
2024-09-22 04:15:00,3.6,100
2024-09-22 04:30:00,3.44,100
2024-09-22 04:45:00,3.45,100
2024-09-22 05:00:00,2.96,100
2024-09-22 05:15:00,3.21,100
2024-09-22 05:30:00,3.33,100
2024-09-22 05:45:00,2.48,100
2024-09-22 06:00:00,2.75,100
2024-09-22 06:15:00,3.19,100
2024-09-22 06:30:00,2.92,100
2024-09-22 06:45:00,2.5,100
2024-09-22 07:00:00,2.51,100
2024-09-22 07:15:00,3.48,100
2024-09-22 07:30:00,3.76,100
2024-09-22 07:45:00,3.65,100
2024-09-22 08:00:00,7.35,100
